Fault,Va,Vb,Vc,Ia,Ib,Ic
Healthy,-763540.2047,276003.5133,487536.6914,-76.52386312,441.8960724,-365.3722093
Healthy,-748658.2734,206803.3014,541854.972,-120.0484938,455.6349262,-335.5864325
Healthy,-727131.2015,135767.4891,591363.7124,-162.5080757,465.3295984,-302.8215227
Healthy,-699150.0648,63526.59537,635623.4695,-203.5257347,470.8940383,-267.3683036
Healthy,-664963.226,-9278.164465,674241.3905,-242.7373951,472.2788557,-229.5414606
Healthy,-624874.1298,-82000.57023,706874.7001,-279.7950113,469.4717587,-189.6767473
Healthy,-579238.6099,-153995.1327,733233.7426,-314.3696574,462.4976633,-148.1280058
Healthy,-528461.7304,-224622.823,753084.5535,-346.1544464,451.4184721,-105.2640257
Healthy,-472994.1905,-293256.7449,766250.9353,-374.8672543,436.3325249,-61.46527061
Healthy,-413328.3239,-359287.6986,772616.0225,-400.253224,417.3737254,-17.12050146
Healthy,-349993.7291,-422129.5889,772123.3181,-422.087028,394.7103535,27.37667446
Healthy,-283552.5686,-481224.6267,764777.1953,-440.1748678,368.5435707,71.63129706
Healthy,-214594.5786,-536048.2802,750642.8588,-454.3561945,339.1056353,115.2505592
Healthy,-143731.8353,-586113.9307,729845.766,-464.5051336,306.6578405,157.8472931
Healthy,-71593.3213,-630977.1921,702570.5134,-470.5316025,271.4881952,199.0434073
Healthy,1180.656778,-670239.8549,669059.1981,-472.3821098,233.9088677,238.4732421
Healthy,73944.15197,-703553.4208,629609.2688,-470.0402302,194.2534147,275.7868155
Healthy,146051.3103,-730622.1963,584570.886,-463.5267503,152.8738209,310.6529295
Healthy,216862.1037,-751205.9171,534343.8134,-452.8994845,110.1373744,342.7621101
Healthy,285748.0103,-765121.8805,479373.8702,-438.2527608,66.42340697,371.8293539
Healthy,352097.5941,-772246.5675,420148.9735,-419.7165849,22.1199269,397.596658
Healthy,415321.9314,-772516.7389,357194.8075,-397.4554849,-22.37982499,419.8353099
Healthy,474859.8385,-765929.9966,291070.1581,-371.6670521,-66.68086577,438.3479179
Healthy,530182.8528,-752544.805,222361.9522,-342.5801864,-110.3899762,452.9701627
Healthy,580799.9233,-732479.972,151680.0487,-310.4530649,-153.1191913,463.5722562
Healthy,626261.7692,-705913.5945,79651.82523,-275.5708501,-194.4892433,470.0600934
Healthy,666164.8681,-673081.4775,6916.609389,-238.2431591,-234.1329289,472.376088
Healthy,700155.0371,-634275.0413,-65879.9959,-198.8013151,-271.6983677,470.4996829
Healthy,727930.5772,-589838.7344,-138091.8428,-157.5954067,-306.8521265,464.4475332
Healthy,749244.9507,-540166.9768,-209077.9739,-114.9911805,-339.2821778,454.2733583
Healthy,763908.9696,-485700.6584,-278208.3112,-71.36679451,-368.7006703,440.0674648
Healthy,771792.4751,-426923.2261,-344869.249,-27.10946196,-394.8464833,421.9559453
Healthy,772825.4927,-364356.3927,-408469.1,17.38798597,-417.4875448,400.0995589
Healthy,766998.8532,-298555.5057,-468443.3476,61.73058677,-436.4228911,374.6923044
Healthy,754364.2743,-230104.6184,-524259.6559,105.5247524,-451.4844507,345.9596984
Healthy,735033.9014,-159611.3059,-575422.5956,148.3817627,-462.5385362,314.1567735
Healthy,709179.3123,-87701.27164,-621478.0407,189.9212159,-469.4870307,279.5658148
Healthy,677029.9941,-15012.79428,-662017.1998,229.7744048,-472.2682588,242.493854
Healthy,638871.3065,57808.93812,-696680.2446,267.5875897,-470.8575342,203.2699446
Healthy,595041.9486,130117.5547,-725159.5033,303.0251381,-465.2673787,162.2422406
Healthy,545930.9529,201271.2391,-747202.1921,335.7725038,-455.5474107,119.774907
Healthy,491974.2322,270638.4262,-762612.6584,365.5390188,-441.7839055,76.24488664
Healthy,433650.7101,337603.4079,-771254.1179,392.0604736,-424.0990288,32.03855522
Healthy,371478.0702,401571.7982,-773049.8685,415.1014618,-402.649753,-12.45170879
Healthy,306008.1615,461975.8093,-767983.9708,434.4574698,-377.6264632,-56.83100664
Healthy,237822.0993,518279.2908,-756101.3901,449.9566926,-349.251268,-100.7054246
Healthy,167525.1081,569982.489,-737507.5971,461.4615578,-317.7760276,-143.6855301
Healthy,95741.1488,616626.4828,-712367.6316,468.8699474,-283.4801186,-185.3898288
Healthy,23107.38104,657797.2567,-680904.6377,472.1161041,-246.6679537,-225.4481504
Healthy,-49731.49277,693129.3759,-643397.8832,471.1712147,-207.6662804,-263.5049344
Healthy,-122128.9496,722309.2302,-600180.2806,466.0436662,-166.8212803,-299.222386
Healthy,-193442.3846,745077.8171,-551635.4325,456.7789711,-124.4954965,-332.2834746
Healthy,-263038.8145,761233.0409,-498194.2264,443.4593634,-81.06461563,-362.3947478
Healthy,-330300.4966,770631.5068,-440331.0102,426.2030689,-36.91413333,-389.2889356
Healthy,-394630.4114,773189.7933,-378559.382,405.1632557,7.564067622,-412.7273234
Healthy,-455457.562,768885.1929,-313427.631,380.5266748,51.97519557,-432.5018703
Healthy,-512242.0423,757755.9136,-245513.8712,352.512002,95.92505421,-448.4370562
Healthy,-564479.8293,739900.7395,-175420.9102,321.3678977,139.0235415,-460.3914392
Healthy,-611707.2567,715478.1545,-103770.8978,287.3707991,180.8881121,-468.2589113
Healthy,-653505.1304,684704.9352,-31199.80473,250.822467,221.1471733,-471.9696402
Healthy,-689502.4497,647854.2268,41648.22287,212.0473067,259.4433827,-471.4906894
Healthy,-719379.6996,605253.1189,114126.5808,171.3894896,295.4368204,-466.82631
Healthy,-742871.6878,557279.7418,185591.9459,129.2098971,328.8080062,-458.0179033
Healthy,-759769.8975,504359.9108,255409.9867,85.88291839,359.2607351,-445.1436535
Healthy,-769924.3391,446963.3459,322960.9932,41.79312677,386.5247064,-428.3178332
Healthy,-773244.8811,385599.5031,387645.3779,-2.668133643,410.3579233,-407.6897897
Healthy,-769702.05,320813.0523,448888.9977,-47.10622155,430.5488404,-383.4426188
Healthy,-759327.2924,253179.0426,506148.2498,-91.12670134,446.9182417,-355.7915403
Healthy,-742212.6953,183297.7981,558914.8971,-134.3388441,459.3208312,-324.9819871
Healthy,-718510.169,111789.5899,606720.5791,-176.3590958,467.6465227,-291.2874269
Healthy,-688430.0989,39289.12975,649140.9691,-216.8144817,471.8214168,-255.006935
Healthy,-652239.4777,-33560.06305,685799.5408,-255.345917,471.8084567,-216.4625397
Healthy,-610259.5361,-106111.3739,716370.9101,-291.6113938,467.6077576,-175.9963638
Healthy,-562862.891,-177720.8323,740583.7233,-325.2890173,459.2566051,-133.9675878
Healthy,-510470.2382,-247752.8276,758223.0658,-356.0798625,446.8291247,-90.7492622
Healthy,-453546.6188,-315585.7508,769132.3696,-383.7106276,430.4356235,-46.7249959
Healthy,-392597.2908,-380617.5121,773214.8029,-407.93606,410.2216114,-2.285551399
Healthy,-328163.2447,-442270.885,770434.1297,-428.5411331,386.3665094,42.17462363
Healthy,-260816.4018,-499998.6298,760815.0315,-445.3429547,359.0820572,86.26089754
Healthy,-191154.5372,-553288.3509,744442.8881,-458.1923908,328.6104333,129.5819574
Healthy,-119795.9748,-601667.045,721463.0198,-466.9753887,295.2221062,171.7532825
Healthy,-47374.0981,-644705.2994,692079.3975,-471.6139901,259.213433,212.4005571
Healthy,25468.27116,-682021.1035,656552.8324,-472.0670223,220.9040292,251.1629931
Healthy,98084.57895,-713283.2396,615198.6607,-468.3304641,180.6339317,287.6965324
Healthy,169830.2778,-738214.2228,568383.945,-460.4374817,138.7605809,321.6769008
Healthy,240068.5477,-756592.7637,516524.216,-448.4581335,95.6556475,352.802486
Healthy,308175.949,-768255.7334,460079.7844,-432.4987491,51.70173401,380.7970151
Healthy,373547.9554,-773099.6103,399551.6549,-412.7009852,7.288978442,405.4120068
Healthy,435604.3205,-771081.3999,335477.0795,-389.2405682,-37.18840843,426.4289766
Healthy,493794.2274,-762219.016,268424.7886,-362.3257342,-81.33564216,443.6613764
Healthy,547601.1785,-746591.1218,198989.9432,-332.1953814,-124.7608688,456.9562502
Healthy,596547.5796,-724336.4314,127788.8519,-299.1169488,-167.078643,466.1955918
Healthy,640198.9787,-695652.4792,55453.50048,-263.384043,-207.9133491,471.2973921
Healthy,678167.9232,-660793.8659,-17374.05725,-225.3138318,-246.9025354,472.2163671
Healthy,710117.3978,-620069.9991,-90047.39875,-185.2442289,-283.7001311,468.9443601
Healthy,735763.8169,-573842.3466,-161921.4703,-143.5308952,-317.9795182,461.5104134
Healthy,754879.5409,-522521.2284,-232358.3125,-100.544081,-349.4364305,449.9805115
Healthy,767294.8974,-466562.1743,-300732.7231,-56.66534039,-377.791654,434.4569944
Healthy,772899.6868,-406461.8809,-366437.8059,-12.28414416,-402.7935059,415.0776501
Healthy,771644.1606,-342753.8027,-428890.3578,32.20557706,-424.220068,392.0144909
Healthy,763539.4628,-276003.417,-487536.0458,76.40892935,-441.8811565,365.4722271
Healthy,748657.5315,-206803.2051,-541854.3264,119.9335606,-455.6200104,335.6864498
Healthy,727130.4596,-135767.3928,-591363.0668,162.3931432,-465.3146826,302.9215394
Healthy,699149.3229,-63526.49909,-635622.8239,203.4108028,-470.8791227,267.4683199
Healthy,664962.4841,9278.260743,-674240.7449,242.6224637,-472.2639401,229.6414763
Healthy,624873.388,82000.6665,-706874.0545,279.6800806,-469.4568431,189.7767625
Healthy,579237.8681,153995.229,-733233.097,314.2547274,-462.4827478,148.2280205
Healthy,528460.9886,224622.9193,-753083.9079,346.039517,-451.4035568,105.3640398
Healthy,472993.4486,293256.8411,-766250.2898,374.7523254,-436.3176096,61.56528417
Healthy,413327.582,359287.7949,-772615.377,400.1382958,-417.3588102,17.22051447
Healthy,349992.9873,422129.6852,-772122.6725,421.9721003,-394.6954384,-27.27666199
Healthy,283551.8267,481224.723,-764776.5497,440.0599408,-368.5286557,-71.53128512
Healthy,214593.8368,536048.3765,-750642.2132,454.2412681,-339.0907203,-115.1505478
Healthy,143731.0934,586114.027,-729845.1205,464.3902079,-306.6429256,-157.7472823
Healthy,71592.57946,630977.2884,-702569.8679,470.4166774,-271.4732804,-198.943397
Healthy,-1181.398611,670239.9512,-669058.5525,472.2671852,-233.893953,-238.3732323
Healthy,-73944.8938,703553.5171,-629608.6233,469.9253062,-194.2385,-275.6868062
Healthy,-146052.0522,730622.2926,-584570.2404,463.411827,-152.8589063,-310.5529208
Healthy,-216862.8455,751206.0133,-534343.1679,452.7845618,-110.1224599,-342.6621019
Healthy,-285748.7521,765121.9768,-479373.2247,438.1378388,-66.40849255,-371.7293462
Healthy,-352098.3359,772246.6638,-420148.3279,419.6016634,-22.10501257,-397.4966509
Healthy,-415322.6732,772516.8352,-357194.162,397.3405641,22.39473925,-419.7353033
Healthy,-474860.5803,765930.0929,-291069.5125,371.5521319,66.69577994,-438.2479119
Healthy,-530183.5946,752544.9013,-222361.3066,342.4652668,110.4048903,-452.8701572
Healthy,-580800.6651,732480.0683,-151679.4032,310.3381459,153.1341053,-463.4722512
Healthy,-626262.511,705913.6907,-79651.1797,275.4559318,194.5041573,-469.960089
Healthy,-666165.6099,673081.5738,-6915.963868,238.1282414,234.1478427,-472.2760841
Healthy,-700155.7789,634275.1375,65880.64141,198.686398,271.7132815,-470.3996795
Healthy,-727931.319,589838.8307,138092.4883,157.4804902,306.8670402,-464.3475304
Healthy,-749245.6924,540167.073,209078.6194,114.8762646,339.2970914,-454.173356
Healthy,-763909.7114,485700.7547,278208.9567,71.25187922,368.7155838,-439.9674631
Healthy,-771793.2169,426923.3224,344869.8945,26.99454728,394.8613968,-421.8559441
Healthy,-772826.2345,364356.489,408469.7455,-17.50290003,417.5024582,-399.9995582
Healthy,-766999.595,298555.6019,468443.993,-61.84550021,436.4378044,-374.5923042
Healthy,-754365.0161,230104.7147,524260.3014,-105.6396652,451.499364,-345.8596987
Healthy,-735034.6432,159611.4021,575423.2411,-148.4966749,462.5534493,-314.0567744
Healthy,-709180.0541,87701.36791,621478.6862,-190.0361275,469.5019437,-279.4658163
Healthy,-677030.7359,15012.89055,662017.8453,-229.8893158,472.2831718,-242.393856
Healthy,-638872.0482,-57808.84186,696680.8901,-267.7025,470.8724471,-203.1699471
Healthy,-595042.6903,-130117.4585,725160.1488,-303.1400478,465.2822915,-162.1422437
Healthy,-545931.6947,-201271.1429,747202.8375,-335.8874129,455.5623235,-119.6749106
Healthy,-491974.9739,-270638.3299,762613.3039,-365.6539274,441.7988181,-76.14489078
Healthy,-433651.4518,-337603.3116,771254.7634,-392.1753815,424.1139414,-31.93855989
Healthy,-371478.812,-401571.702,773050.5139,-415.216369,402.6646655,12.55170358
Healthy,-306008.9032,-461975.713,767984.6162,-434.5723765,377.6413756,56.9310009
Healthy,-237822.841,-518279.1945,756102.0356,-450.0715986,349.2661804,100.8054183
Healthy,-167525.8498,-569982.3928,737508.2426,-461.5764632,317.7909399,143.7855233
Healthy,-95741.89051,-616626.3865,712368.277,-468.9848522,283.4950307,185.4898215
Healthy,-23108.12274,-657797.1604,680905.2831,-472.2310083,246.6828658,225.5481425
Healthy,49730.75107,-693129.2797,643398.5286,-471.2861183,207.6811924,263.6049259
Healthy,122128.2079,-722309.134,600180.9261,-466.1585692,166.8361922,299.322377
Healthy,193441.6429,-745077.7208,551636.078,-456.8938735,124.5104083,332.3834651
Healthy,263038.0728,-761232.9447,498194.8719,-443.5742651,81.07952741,362.4947377
Healthy,330299.7549,-770631.4106,440331.6557,-426.31797,36.92904503,389.388925
Healthy,394629.6697,-773189.6971,378560.0274,-405.2781563,-7.549156001,412.8273123
Healthy,455456.8203,-768885.0967,313428.2764,-380.6415747,-51.96028403,432.6018587
Healthy,512241.3006,-757755.8173,245514.5167,-352.6269013,-95.91014275,448.537044
Healthy,564479.0877,-739900.6432,175421.5556,-321.4827964,-139.0086301,460.4914265
Healthy,611706.515,-715478.0582,103771.5432,-287.4856972,-180.8732008,468.358898
Healthy,653504.3888,-684704.8389,31200.45014,-250.9373644,-221.1322621,472.0696264
Healthy,689501.708,-647854.1305,-41647.57747,-212.1622036,-259.4284715,471.5906751
Healthy,719378.958,-605253.0226,-114125.9354,-171.5043858,-295.4219094,466.9262951
Healthy,742870.9461,-557279.6456,-185591.3005,-129.3247927,-328.7930952,458.1178879
Healthy,759769.1558,-504359.8145,-255409.3413,-85.99781336,-359.2458242,445.2436375
Healthy,769923.5975,-446963.2497,-322960.3478,-41.90802112,-386.5097956,428.4178167
Healthy,773244.1394,-385599.4069,-387644.7325,2.553239904,-410.3430126,407.7897727
Healthy,769701.3084,-320812.9561,-448888.3523,46.99132843,-430.5339297,383.5426013
Healthy,759326.5508,-253178.9463,-506147.6045,91.01180883,-446.9033311,355.8915223
Healthy,742211.9536,-183297.7019,-558914.2518,134.2239522,-459.3059207,325.0819685
Healthy,718509.4274,-111789.4936,-606719.9337,176.2442045,-467.6316123,291.3874078
Healthy,688429.3572,-39289.0335,-649140.3237,216.6995911,-471.8065064,255.1069154
Healthy,652238.7361,33560.1593,-685798.8954,255.2310269,-471.7935465,216.5625195
Healthy,610258.7945,106111.4702,-716370.2647,291.4965044,-467.5928474,176.096343
Healthy,562862.1494,177720.9286,-740583.0779,325.1741285,-459.241695,134.0675665
Healthy,510469.4966,247752.9238,-758222.4205,355.9649743,-446.8142146,90.84924037
Healthy,453545.8772,315585.847,-769131.7243,383.59574,-430.4207135,46.82497353
Healthy,392596.5492,380617.6083,-773214.1576,407.821173,-410.2067015,2.385528502
Healthy,328162.5032,442270.9812,-770433.4844,428.4262467,-386.3515996,-42.07464707
Healthy,260815.6602,499998.726,-760814.3862,445.228069,-359.0671475,-86.16092151
Healthy,191153.7957,553288.4471,-744442.2428,458.0775057,-328.5955237,-129.4819819
Healthy,119795.2332,601667.1413,-721462.3745,466.8605042,-295.2071967,-171.6533075
Healthy,47373.35653,644705.3957,-692078.7522,471.4991062,-259.1985235,-212.3005827
Healthy,-25469.01273,682021.1998,-656552.1871,471.952139,-220.8891198,-251.0630192
Healthy,-98085.32051,713283.3359,-615198.0154,468.2155815,-180.6190224,-287.5965591
Healthy,-169831.0193,738214.319,-568383.2997,460.3225996,-138.7456717,-321.576928
Healthy,-240069.2893,756592.86,-516523.5707,448.343252,-95.64073836,-352.7025137
Healthy,-308176.6906,768255.8296,-460079.1391,432.3838683,-51.68682494,-380.6970434
Healthy,-373548.697,773099.7065,-399551.0096,412.586105,-7.27406946,-405.3120356
Healthy,-435605.062,771081.4962,-335476.4342,389.1256886,37.20331733,-426.3290059
Healthy,-493794.9689,762219.1123,-268424.1433,362.2108553,81.35055099,-443.5614063
Healthy,-547601.9201,746591.218,-198989.2979,332.0805031,124.7757775,-456.8562806
Healthy,-596548.3211,724336.5277,-127788.2066,299.0020711,167.0935516,-466.0956227
Healthy,-640199.7203,695652.5755,-55452.85519,263.2691659,207.9282576,-471.1974236
Healthy,-678168.6647,660793.9622,17374.70254,225.1989553,246.9174439,-472.1163991
Healthy,-710118.1393,620070.0953,90048.04403,185.1293531,283.7150395,-468.8443926
Healthy,-735764.5584,573842.4428,161922.1156,143.4160199,317.9944266,-461.4104465
Healthy,-754880.2824,522521.3246,232358.9578,100.4292064,349.4513387,-449.8805451
Healthy,-767295.6389,466562.2705,300733.3684,56.55046636,377.8065622,-434.3570286
Healthy,-772900.4283,406461.9772,366438.4511,12.16927074,402.808414,-414.9776848
Healthy,-771644.9021,342753.8989,428891.0031,-32.32044986,424.234976,-391.9145261
Healthy,-763540.2043,276003.5133,487536.691,-76.52380153,441.8960644,-365.3722629
Healthy,-748658.273,206803.3013,541854.9716,-120.0484322,455.6349182,-335.586486
Healthy,-727131.2011,135767.489,591363.712,-162.5080141,465.3295904,-302.8215763
Healthy,-699150.0644,63526.59532,635623.4691,-203.5256731,470.8940304,-267.3683572
Healthy,-664963.2256,-9278.164513,674241.3901,-242.7373335,472.2788477,-229.5415142
Healthy,-624874.1294,-82000.57027,706874.6997,-279.7949497,469.4717507,-189.6768009
Healthy,-579238.6095,-153995.1327,733233.7423,-314.3695959,462.4976553,-148.1280594
Healthy,-528461.73,-224622.8231,753084.5531,-346.1543849,451.4184641,-105.2640793
Healthy,-472994.1901,-293256.7449,766250.935,-374.8671927,436.3325169,-61.46532421
Healthy,-413328.3235,-359287.6987,772616.0222,-400.2531624,417.3737175,-17.12055505
Healthy,-349993.7288,-422129.589,772123.3177,-422.0869664,394.7103455,27.37662087
Healthy,-283552.5682,-481224.6268,764777.1949,-440.1748062,368.5435627,71.63124347
Healthy,-214594.5782,-536048.2802,750642.8585,-454.3561329,339.1056273,115.2505056
Healthy,-143731.8349,-586113.9308,729845.7657,-464.5050721,306.6578325,157.8472395
Healthy,-71593.32091,-630977.1922,702570.5131,-470.5315409,271.4881872,199.0433537
Healthy,1180.657172,-670239.8549,669059.1978,-472.3820482,233.9088597,238.4731885
Healthy,73944.15236,-703553.4208,629609.2685,-470.0401686,194.2534067,275.7867619
Healthy,146051.3107,-730622.1964,584570.8856,-463.5266888,152.8738129,310.6528759
Healthy,216862.104,-751205.9171,534343.8131,-452.8994229,110.1373664,342.7620565
Healthy,285748.0107,-765121.8805,479373.8699,-438.2526993,66.42339898,371.8293003
Healthy,352097.5944,-772246.5676,420148.9731,-419.7165233,22.11991891,397.5966044
Healthy,415321.9318,-772516.7389,357194.8072,-397.4554234,-22.37983298,419.8352563
Healthy,474859.8389,-765929.9966,291070.1577,-371.6669906,-66.68087376,438.3478643
Healthy,530182.8532,-752544.805,222361.9518,-342.5801249,-110.3899842,452.9701091
Healthy,580799.9237,-732479.972,151680.0483,-310.4530033,-153.1191993,463.5722026
Healthy,626261.7696,-705913.5945,79651.82488,-275.5707885,-194.4892513,470.0600399
Healthy,666164.8685,-673081.4776,6916.609046,-238.2430976,-234.1329369,472.3760344
Healthy,700155.0375,-634275.0413,-65879.99624,-198.8012536,-271.6983757,470.4996293
Healthy,727930.5776,-589838.7345,-138091.8432,-157.5953452,-306.8521345,464.4474796
